"No.","Time","Source","Destination","Protocol","Length","Info"
"1189","2.977053","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1190","2.977061","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1191","2.977065","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1192","2.977070","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1193","2.977078","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1194","2.977084","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1195","2.977090","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1196","2.977937","192.168.1.2","187.19.145.48","UDP","74","58957  >  443 Len=32"
"1197","2.980880","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1198","2.980881","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1199","2.980882","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1200","2.980882","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1201","2.980883","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1202","2.980883","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1203","2.980884","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1204","2.980884","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1205","2.980884","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1206","2.980885","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1207","2.980885","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1208","2.980886","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1209","2.981117","192.168.1.2","187.19.145.48","UDP","74","58957  >  443 Len=32"
"1210","2.982723","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1211","2.982724","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1212","2.982725","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1213","2.982725","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1214","2.982726","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1215","2.982726","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1216","2.982726","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1217","2.982727","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1218","2.982727","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1219","2.982727","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1220","2.982727","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1221","2.982728","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1222","2.982728","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1223","2.982901","192.168.1.2","187.19.145.48","UDP","74","58957  >  443 Len=32"
"1224","2.983005","192.168.1.2","187.19.145.48","UDP","74","58957  >  443 Len=32"
"1225","2.988793","192.168.1.2","187.19.145.48","UDP","74","58957  >  443 Len=32"
"1226","2.988955","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1227","2.988955","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1228","2.988956","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1229","2.988957","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1230","2.988958","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1231","2.988958","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1232","2.988959","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1233","2.988959","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1234","2.988960","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1235","2.988960","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1236","2.988961","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1237","2.988962","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1238","2.988962","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1239","2.988963","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1240","2.988963","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1241","2.988964","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1242","2.988964","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1243","2.988965","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1244","2.988965","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1245","2.988966","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1246","2.988966","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1247","2.988966","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1248","2.988967","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1249","2.988967","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1250","2.988967","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1251","2.989375","192.168.1.2","187.19.145.48","UDP","74","58957  >  443 Len=32"
"1252","2.989521","192.168.1.2","187.19.145.48","UDP","74","58957  >  443 Len=32"
"1253","2.992994","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1254","2.992996","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1255","2.993000","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1256","2.993002","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1257","2.993003","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1258","2.993005","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1259","2.993006","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1260","2.993007","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1261","2.993008","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1262","2.993009","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1263","2.993010","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1264","2.993011","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1265","2.993013","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1266","2.993014","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1267","2.993015","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1268","2.993016","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1269","2.993017","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1270","2.993018","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1271","2.993020","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1272","2.993021","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1273","2.993022","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1274","2.993023","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1275","2.993023","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1276","2.993023","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1277","2.993024","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1278","2.993024","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1279","2.993024","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1280","2.993024","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1281","2.993025","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1282","2.993025","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1283","2.993025","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1284","2.993027","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1285","2.993790","192.168.1.2","187.19.145.48","UDP","76","58957  >  443 Len=34"
"1286","2.993981","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1287","2.993985","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1288","2.993991","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1289","2.993996","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1290","2.994000","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1291","2.994005","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1292","2.994009","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1293","2.994012","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1294","2.994019","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1295","2.994023","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1296","2.994026","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1297","2.994029","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1298","2.994032","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1299","2.994035","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1300","2.994040","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1301","2.994046","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1302","2.994386","192.168.1.2","187.19.145.48","UDP","76","58957  >  443 Len=34"
"1303","2.994847","192.168.1.2","187.19.145.48","UDP","76","58957  >  443 Len=34"
"1304","2.995181","192.168.1.2","187.19.145.48","UDP","76","58957  >  443 Len=34"
"1305","2.995289","192.168.1.2","187.19.145.48","UDP","76","58957  >  443 Len=34"
"1306","2.997799","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1307","2.997800","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1308","2.997801","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1309","2.997801","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1310","2.997802","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1311","2.997802","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1312","2.997802","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1313","2.997803","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1314","2.997803","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1315","2.997803","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1316","2.997804","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1317","2.997804","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1318","2.997805","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1319","2.997805","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1320","2.997806","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1321","2.997806","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1322","2.997806","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1323","2.997807","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1324","2.997807","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1325","2.997807","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1326","2.997808","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1327","2.997808","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1328","2.997809","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1329","2.997809","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1330","2.997809","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1331","2.998121","192.168.1.2","187.19.145.48","UDP","92","58957  >  443 Len=50"
"1332","2.998210","192.168.1.2","187.19.145.48","UDP","79","58957  >  443 Len=37"
"1333","2.998263","192.168.1.2","187.19.145.48","UDP","79","58957  >  443 Len=37"
"1334","2.998302","192.168.1.2","187.19.145.48","UDP","79","58957  >  443 Len=37"
"1335","2.998372","192.168.1.2","187.19.145.48","UDP","82","58957  >  443 Len=40"
"1336","2.998412","192.168.1.2","187.19.145.48","UDP","82","58957  >  443 Len=40"
"1337","2.998460","192.168.1.2","187.19.145.48","UDP","82","58957  >  443 Len=40"
"1338","2.998520","192.168.1.2","187.19.145.48","UDP","82","58957  >  443 Len=40"
"1339","3.002215","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1340","3.002216","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1341","3.002216","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1342","3.002217","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1343","3.002217","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1344","3.002217","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1345","3.002218","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1346","3.002218","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1347","3.002218","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1348","3.002219","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1349","3.002219","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1350","3.002219","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1351","3.002220","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1352","3.002220","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1353","3.002220","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1354","3.002220","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1355","3.002221","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1356","3.002221","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1357","3.002221","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1358","3.002222","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1359","3.002222","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1360","3.002222","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1361","3.002412","192.168.1.2","187.19.145.48","UDP","82","58957  >  443 Len=40"
"1362","3.002488","192.168.1.2","187.19.145.48","UDP","82","58957  >  443 Len=40"
"1363","3.002553","192.168.1.2","187.19.145.48","UDP","82","58957  >  443 Len=40"
"1364","3.006270","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1365","3.006270","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1366","3.006271","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1367","3.006272","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1368","3.006272","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1369","3.006273","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1370","3.006273","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1371","3.006273","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1372","3.006273","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1373","3.006274","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1374","3.006274","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1375","3.006274","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1376","3.006275","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1377","3.006275","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1378","3.006275","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1379","3.006276","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1380","3.006276","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1381","3.006276","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1382","3.006277","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1383","3.006277","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1384","3.006277","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1385","3.006277","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1386","3.006278","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1387","3.006278","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1388","3.006278","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1389","3.006279","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1390","3.006279","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1391","3.006279","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1392","3.006279","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1393","3.006280","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1394","3.006281","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1395","3.006281","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1396","3.006461","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1397","3.006461","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1398","3.006462","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1399","3.006462","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1400","3.006463","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1401","3.006463","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1402","3.006463","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1403","3.006463","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1404","3.006464","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1405","3.006464","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1406","3.006464","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1407","3.006465","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1408","3.006465","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1409","3.006466","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1410","3.006466","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1411","3.006466","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1412","3.006502","192.168.1.2","187.19.145.48","UDP","82","58957  >  443 Len=40"
"1413","3.006573","192.168.1.2","187.19.145.48","UDP","82","58957  >  443 Len=40"
"1414","3.006639","192.168.1.2","187.19.145.48","UDP","82","58957  >  443 Len=40"
"1415","3.006706","192.168.1.2","187.19.145.48","UDP","82","58957  >  443 Len=40"
"1416","3.011935","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1417","3.011935","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1418","3.011936","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1419","3.011936","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1420","3.011937","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1421","3.011937","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1422","3.011938","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1423","3.011938","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1424","3.011938","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1425","3.011939","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1426","3.011939","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1427","3.011939","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1428","3.011940","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1429","3.011940","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1430","3.011940","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1431","3.011941","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1432","3.011941","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1433","3.011942","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1434","3.011942","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1435","3.011943","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1436","3.011943","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1437","3.011943","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1438","3.011944","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1439","3.011944","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1440","3.011944","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1441","3.011945","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1442","3.011945","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1443","3.011945","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1444","3.011946","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1445","3.011946","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1446","3.011946","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1447","3.012221","192.168.1.2","187.19.145.48","UDP","82","58957  >  443 Len=40"
"1448","3.012327","192.168.1.2","187.19.145.48","UDP","82","58957  >  443 Len=40"
"1449","3.012395","192.168.1.2","187.19.145.48","UDP","82","58957  >  443 Len=40"
"1450","3.012433","192.168.1.2","187.19.145.48","UDP","85","58957  >  443 Len=43"
"1451","3.012468","192.168.1.2","187.19.145.48","UDP","85","58957  >  443 Len=43"
"1452","3.012506","192.168.1.2","187.19.145.48","UDP","98","58957  >  443 Len=56"
"1453","3.012545","192.168.1.2","187.19.145.48","UDP","85","58957  >  443 Len=43"
"1454","3.012581","192.168.1.2","187.19.145.48","UDP","88","58957  >  443 Len=46"
"1455","3.012633","192.168.1.2","187.19.145.48","UDP","88","58957  >  443 Len=46"
"1456","3.012682","192.168.1.2","187.19.145.48","UDP","88","58957  >  443 Len=46"
"1457","3.012718","192.168.1.2","187.19.145.48","UDP","89","58957  >  443 Len=47"
"1458","3.017385","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1459","3.017385","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1460","3.017386","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1461","3.017386","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1462","3.017386","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1463","3.017387","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1464","3.017387","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1465","3.017387","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1466","3.017388","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1467","3.017388","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1468","3.017388","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1469","3.017389","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1470","3.017389","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1471","3.017389","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1472","3.017390","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1473","3.017390","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1474","3.017390","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1475","3.017391","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1476","3.017391","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1477","3.017391","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1478","3.017391","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1479","3.017392","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1480","3.017392","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1481","3.017392","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1482","3.017393","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1483","3.017393","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1484","3.017393","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1485","3.017393","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1486","3.017394","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1487","3.017394","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1488","3.017394","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1489","3.017395","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1490","3.017593","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1491","3.017594","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1492","3.017597","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
"1493","3.017598","187.19.145.48","192.168.1.2","UDP","1392","443  >  58957 Len=1350"
