"No.","Time","Source","Destination","Protocol","Length","Info"
"5005","8.492402","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5006","8.492402","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5007","8.492403","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5008","8.492403","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5009","8.492404","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5010","8.492404","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5011","8.492404","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5012","8.492405","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5013","8.492405","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5014","8.492406","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5015","8.492406","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5016","8.492406","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5017","8.492520","192.168.1.2","187.19.145.48","UDP","72","53800  >  443 Len=30"
"5018","8.492584","192.168.1.2","187.19.145.48","UDP","72","53800  >  443 Len=30"
"5019","8.493179","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5020","8.493180","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5021","8.493181","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5022","8.493181","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5023","8.493181","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5024","8.493182","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5025","8.493182","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5026","8.493182","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5027","8.493182","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5028","8.493183","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5029","8.493183","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5030","8.493184","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5031","8.493184","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5032","8.493184","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5033","8.493184","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5034","8.493314","192.168.1.2","187.19.145.48","UDP","72","53800  >  443 Len=30"
"5035","8.494361","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5036","8.494361","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5037","8.494362","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5038","8.494362","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5039","8.494363","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5040","8.494363","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5041","8.494363","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5042","8.494363","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5043","8.494364","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5044","8.494364","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5045","8.494364","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5046","8.494364","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5047","8.494365","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5048","8.494365","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5049","8.494366","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5050","8.494504","192.168.1.2","187.19.145.48","UDP","72","53800  >  443 Len=30"
"5051","8.494573","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5052","8.495133","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5053","8.495133","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5054","8.495134","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5055","8.495134","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5056","8.495135","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5057","8.495135","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5058","8.495135","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5059","8.495136","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5060","8.495136","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5061","8.495136","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5062","8.495136","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5063","8.495137","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5064","8.495137","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5065","8.495137","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5066","8.495138","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5067","8.495268","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5068","8.496127","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5069","8.496128","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5070","8.496128","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5071","8.496129","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5072","8.496129","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5073","8.496129","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5074","8.496129","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5075","8.496130","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5076","8.496130","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5077","8.496130","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5078","8.496131","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5079","8.496131","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5080","8.496131","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5081","8.496132","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5082","8.496132","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5083","8.496243","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5084","8.496308","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5085","8.496957","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5086","8.496957","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5087","8.496958","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5088","8.496958","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5089","8.496958","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5090","8.496959","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5091","8.496959","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5092","8.496959","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5093","8.496960","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5094","8.496960","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5095","8.496960","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5096","8.496961","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5097","8.496961","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5098","8.496961","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5099","8.496961","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5100","8.497088","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5101","8.498005","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5102","8.498006","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5103","8.498007","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5104","8.498007","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5105","8.498008","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5106","8.498008","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5107","8.498008","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5108","8.498009","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5109","8.498010","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5110","8.498010","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5111","8.498010","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5112","8.498011","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5113","8.498011","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5114","8.498012","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5115","8.498012","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5116","8.498194","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5117","8.498276","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5118","8.498889","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5119","8.498890","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5120","8.498891","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5121","8.498891","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5122","8.498891","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5123","8.498892","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5124","8.498892","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5125","8.498892","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5126","8.498893","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5127","8.498893","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5128","8.498893","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5129","8.498894","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5130","8.498894","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5131","8.498894","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5132","8.498895","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5133","8.499087","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5134","8.499811","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5135","8.499811","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5136","8.499812","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5137","8.499812","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5138","8.499813","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5139","8.499813","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5140","8.499813","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5141","8.499814","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5142","8.499814","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5143","8.499815","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5144","8.499815","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5145","8.499815","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5146","8.499816","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5147","8.499816","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5148","8.499816","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5149","8.499981","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5150","8.500056","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5151","8.500725","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5152","8.500725","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5153","8.500726","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5154","8.500727","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5155","8.500727","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5156","8.500728","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5157","8.500728","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5158","8.500729","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5159","8.500729","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5160","8.500729","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5161","8.500730","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5162","8.500730","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5163","8.500730","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5164","8.500731","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5165","8.500731","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5166","8.500919","192.168.1.2","187.19.145.48","UDP","86","53800  >  443 Len=44"
"5167","8.502502","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5168","8.502502","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5169","8.502503","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5170","8.502504","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5171","8.502504","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5172","8.502505","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5173","8.502505","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5174","8.502505","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5175","8.502505","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5176","8.502506","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5177","8.502506","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5178","8.502506","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5179","8.502507","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5180","8.502507","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5181","8.502507","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5182","8.502650","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5183","8.502722","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5184","8.502722","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5185","8.502724","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5186","8.502724","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5187","8.502724","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5188","8.502725","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5189","8.502725","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5190","8.502725","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5191","8.502726","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5192","8.502726","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5193","8.502726","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5194","8.502727","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5195","8.502727","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5196","8.502727","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5197","8.502727","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5198","8.502741","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5199","8.502856","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5200","8.503675","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5201","8.503676","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5202","8.503677","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5203","8.503677","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5204","8.503677","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5205","8.503678","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5206","8.503678","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5207","8.503678","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5208","8.503679","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5209","8.503679","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5210","8.503679","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5211","8.503680","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5212","8.503680","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5213","8.503680","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5214","8.503681","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5215","8.503797","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5216","8.503861","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5217","8.504623","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5218","8.504624","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5219","8.504625","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5220","8.504625","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5221","8.504625","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5222","8.504626","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5223","8.504626","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5224","8.504626","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5225","8.504627","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5226","8.504627","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5227","8.504627","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5228","8.504628","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5229","8.504628","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5230","8.504628","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5231","8.504629","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5232","8.504794","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5233","8.505640","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5234","8.505641","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5235","8.505642","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5236","8.505642","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5237","8.505642","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5238","8.505643","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5239","8.505643","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5240","8.505643","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5241","8.505643","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5242","8.505644","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5243","8.505644","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5244","8.505644","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5245","8.505645","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5246","8.505645","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5247","8.505645","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5248","8.505790","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5249","8.505856","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5250","8.506644","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5251","8.506644","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5252","8.506645","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5253","8.506646","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5254","8.506646","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5255","8.506646","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5256","8.506647","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5257","8.506647","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5258","8.506647","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5259","8.506648","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5260","8.506648","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5261","8.506649","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5262","8.506650","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5263","8.506650","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5264","8.506650","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5265","8.506806","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5266","8.507472","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5267","8.507473","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5268","8.507474","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5269","8.507474","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5270","8.507474","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5271","8.507475","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5272","8.507475","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5273","8.507476","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5274","8.507476","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5275","8.507476","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5276","8.507477","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5277","8.507477","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5278","8.507477","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5279","8.507478","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5280","8.507478","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5281","8.507604","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5282","8.507673","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5283","8.508435","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5284","8.508435","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5285","8.508436","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5286","8.508436","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5287","8.508437","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5288","8.508437","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5289","8.508437","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5290","8.508438","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5291","8.508438","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5292","8.508438","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5293","8.508439","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5294","8.508439","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5295","8.508440","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5296","8.508440","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5297","8.508440","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5298","8.508594","192.168.1.2","187.19.145.48","UDP","73","53800  >  443 Len=31"
"5299","8.509467","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5300","8.509467","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5301","8.509468","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5302","8.509468","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5303","8.509469","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5304","8.509469","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5305","8.509469","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5306","8.509470","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5307","8.509470","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
"5308","8.509470","187.19.145.48","192.168.1.2","UDP","1392","443  >  53800 Len=1350"
