"No.","Time","Source","Destination","Protocol","Length","Info"
"2970","5.559007","216.58.202.130","192.168.1.2","UDP","63","443  >  52406 Len=21"
"2971","5.560847","192.168.1.2","216.58.202.206","UDP","467","56286  >  443 Len=425"
"2972","5.606705","172.217.30.98","192.168.1.2","UDP","640","443  >  55664 Len=598"
"2973","5.606706","172.217.30.98","192.168.1.2","UDP","317","443  >  55664 Len=275"
"2974","5.606706","172.217.30.98","192.168.1.2","UDP","231","443  >  55664 Len=189"
"2975","5.606706","172.217.30.98","192.168.1.2","UDP","192","443  >  55664 Len=150"
"2976","5.606706","216.58.202.206","192.168.1.2","UDP","63","443  >  56286 Len=21"
"2977","5.607036","192.168.1.2","172.217.30.98","UDP","70","55664  >  443 Len=28"
"2978","5.607105","192.168.1.2","172.217.30.98","UDP","70","55664  >  443 Len=28"
"2979","5.655245","216.58.202.206","192.168.1.2","UDP","63","443  >  56286 Len=21"
"2980","5.692386","216.58.202.206","192.168.1.2","UDP","170","443  >  56286 Len=128"
"2981","5.692387","216.58.202.206","192.168.1.2","UDP","60","443  >  56286 Len=17"
"2982","5.710799","192.168.1.2","216.58.202.206","UDP","71","56286  >  443 Len=29"
"2983","5.777671","216.58.202.206","192.168.1.2","UDP","242","443  >  56286 Len=200"
"2984","5.777672","216.58.202.206","192.168.1.2","UDP","60","443  >  56286 Len=17"
"2985","5.795476","192.168.1.2","216.58.202.206","UDP","71","56286  >  443 Len=29"
"2986","5.874207","216.58.202.130","192.168.1.2","UDP","1392","443  >  52406 Len=1350"
"2987","5.874207","216.58.202.130","192.168.1.2","UDP","1392","443  >  52406 Len=1350"
"2988","5.874209","216.58.202.130","192.168.1.2","UDP","1392","443  >  52406 Len=1350"
"2989","5.874209","216.58.202.130","192.168.1.2","UDP","1392","443  >  52406 Len=1350"
"2990","5.874210","216.58.202.130","192.168.1.2","UDP","1392","443  >  52406 Len=1350"
"2991","5.874210","216.58.202.130","192.168.1.2","UDP","1392","443  >  52406 Len=1350"
"2992","5.874211","216.58.202.130","192.168.1.2","UDP","116","443  >  52406 Len=74"
"2993","5.874980","216.58.202.130","192.168.1.2","UDP","1392","443  >  52406 Len=1350"
"2994","5.874981","216.58.202.130","192.168.1.2","UDP","1392","443  >  52406 Len=1350"
"2995","5.874982","216.58.202.130","192.168.1.2","UDP","1392","443  >  52406 Len=1350"
"2996","5.874983","216.58.202.130","192.168.1.2","UDP","1392","443  >  52406 Len=1350"
"2997","5.874983","216.58.202.130","192.168.1.2","UDP","1392","443  >  52406 Len=1350"
"2998","5.874984","216.58.202.130","192.168.1.2","UDP","1392","443  >  52406 Len=1350"
"2999","5.874984","216.58.202.130","192.168.1.2","UDP","267","443  >  52406 Len=225"
"3000","5.874984","216.58.202.130","192.168.1.2","UDP","1392","443  >  52406 Len=1350"
"3001","5.874985","216.58.202.130","192.168.1.2","UDP","1392","443  >  52406 Len=1350"
"3002","5.874985","216.58.202.130","192.168.1.2","UDP","1392","443  >  52406 Len=1350"
"3003","5.874985","216.58.202.130","192.168.1.2","UDP","1392","443  >  52406 Len=1350"
"3004","5.874985","216.58.202.130","192.168.1.2","UDP","1392","443  >  52406 Len=1350"
"3005","5.875213","216.58.202.130","192.168.1.2","UDP","1392","443  >  52406 Len=1350"
"3006","5.875213","216.58.202.130","192.168.1.2","UDP","1392","443  >  52406 Len=1350"
"3007","5.875424","192.168.1.2","216.58.202.130","UDP","70","52406  >  443 Len=28"
"3008","5.875523","192.168.1.2","216.58.202.130","UDP","70","52406  >  443 Len=28"
"3009","5.886084","216.58.202.130","192.168.1.2","UDP","1392","443  >  52406 Len=1350"
"3010","5.886086","216.58.202.130","192.168.1.2","UDP","909","443  >  52406 Len=867"
"3011","5.894449","192.168.1.2","216.58.202.130","UDP","70","52406  >  443 Len=28"
"3012","5.898700","192.168.1.2","172.217.28.129","UDP","1392","56548  >  443 Len=1350"
"3013","5.899393","192.168.1.2","172.217.28.129","UDP","1392","56548  >  443 Len=1350"
"3014","5.899487","192.168.1.2","172.217.28.129","UDP","487","56548  >  443 Len=445"
"3015","5.900277","192.168.1.2","172.217.28.129","UDP","153","56548  >  443 Len=111"
"3016","5.904199","192.168.1.2","172.217.28.129","UDP","157","56548  >  443 Len=115"
"3017","5.904914","192.168.1.2","172.217.30.100","UDP","1392","56544  >  443 Len=1350"
"3018","5.905003","192.168.1.2","172.217.30.100","UDP","255","56544  >  443 Len=213"
"3019","5.917055","192.168.1.2","172.217.28.129","UDP","283","56548  >  443 Len=241"
"3020","5.989922","172.217.30.100","192.168.1.2","UDP","62","443  >  56544 Len=20"
"3021","6.005676","172.217.28.129","192.168.1.2","UDP","78","443  >  56548 Len=36"
"3022","6.024637","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3023","6.024637","172.217.28.129","192.168.1.2","UDP","73","443  >  56548 Len=31"
"3024","6.024637","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3025","6.024639","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3026","6.024639","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3027","6.024640","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3028","6.024640","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3029","6.025010","192.168.1.2","172.217.28.129","UDP","91","56548  >  443 Len=49"
"3030","6.025145","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3031","6.025189","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3032","6.025227","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3033","6.025522","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3034","6.025522","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3035","6.025523","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3036","6.025523","172.217.28.129","192.168.1.2","UDP","911","443  >  56548 Len=869"
"3037","6.025523","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3038","6.025523","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3039","6.025524","172.217.28.129","192.168.1.2","UDP","105","443  >  56548 Len=63"
"3040","6.025524","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3041","6.025524","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3042","6.025525","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3043","6.025525","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3044","6.025525","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3045","6.025526","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3046","6.025760","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3047","6.025760","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3048","6.025896","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3049","6.025951","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3050","6.026057","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3051","6.026160","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3052","6.026202","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3053","6.026244","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3054","6.026284","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3055","6.037606","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3056","6.037607","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3057","6.037609","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3058","6.037610","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3059","6.037610","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3060","6.037611","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3061","6.037611","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3062","6.037612","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3063","6.037612","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3064","6.037613","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3065","6.037613","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3066","6.037614","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3067","6.037940","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3068","6.038056","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3069","6.038116","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3070","6.038190","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3071","6.038293","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3072","6.038341","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3073","6.050106","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3074","6.050107","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3075","6.050109","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3076","6.050385","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3077","6.052101","192.168.1.2","64.233.190.188","TCP","55","60813  >  5228 [ACK] Seq=1 Ack=1 Win=514 Len=1"
"3078","6.074811","192.168.1.2","52.19.13.21","TCP","54","61201  >  443 [FIN, ACK] Seq=1 Ack=1 Win=510 Len=0"
"3079","6.075083","192.168.1.2","18.233.201.37","TLSv1.2","1142","Ignored Unknown Record"
"3080","6.075276","192.168.1.2","52.11.211.115","TLSv1.2","736","Ignored Unknown Record"
"3081","6.075667","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3082","6.076095","192.168.1.2","216.58.202.130","UDP","147","52406  >  443 Len=105"
"3083","6.107127","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3084","6.107128","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3085","6.107129","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3086","6.107129","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3087","6.107130","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3088","6.107130","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3089","6.107130","172.217.30.100","192.168.1.2","UDP","291","443  >  56544 Len=249"
"3090","6.107293","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3091","6.107428","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3092","6.107495","192.168.1.2","172.217.28.129","UDP","83","56548  >  443 Len=41"
"3093","6.107540","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3094","6.109034","192.168.1.2","172.217.30.100","UDP","87","56544  >  443 Len=45"
"3095","6.118820","172.217.30.100","192.168.1.2","UDP","60","443  >  56544 Len=16"
"3096","6.118821","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3097","6.118821","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3098","6.118823","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3099","6.118823","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3100","6.118823","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3101","6.118824","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3102","6.118824","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3103","6.118825","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3104","6.118825","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3105","6.119122","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3106","6.119251","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3107","6.119298","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3108","6.119338","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3109","6.119385","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3110","6.129504","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3111","6.129505","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3112","6.129506","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3113","6.129507","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3114","6.129507","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3115","6.129508","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3116","6.129508","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3117","6.129508","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3118","6.130337","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3119","6.131106","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3120","6.131108","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3121","6.131111","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3122","6.131422","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3123","6.131923","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3124","6.132480","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3125","6.132774","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3126","6.140685","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3127","6.140685","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3128","6.140687","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3129","6.140687","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3130","6.140688","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3131","6.140688","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3132","6.140689","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3133","6.140690","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3134","6.140833","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3135","6.140833","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3136","6.140929","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3137","6.140995","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3138","6.141033","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3139","6.141070","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3140","6.141106","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3141","6.145937","192.168.1.2","172.217.30.100","UDP","70","56544  >  443 Len=28"
"3142","6.151301","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3143","6.151302","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3144","6.151303","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3145","6.151303","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3146","6.151304","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3147","6.151304","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3148","6.151304","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3149","6.151305","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3150","6.151541","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3151","6.151596","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3152","6.151596","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3153","6.151597","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3154","6.151612","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3155","6.151652","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3156","6.151697","192.168.1.2","172.217.28.129","UDP","83","56548  >  443 Len=41"
"3157","6.151737","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3158","6.151775","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3159","6.162707","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3160","6.162708","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3161","6.162709","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3162","6.162710","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3163","6.162710","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3164","6.162711","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3165","6.162712","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3166","6.162713","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3167","6.163048","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3168","6.163561","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3169","6.164306","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3170","6.164318","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3171","6.164322","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3172","6.164325","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3173","6.164328","64.233.190.188","192.168.1.2","TCP","66","5228  >  60813 [ACK] Seq=1 Ack=2 Win=262 Len=0 SLE=1 SRE=2"
"3174","6.164626","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3175","6.164750","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3176","6.175448","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3177","6.175449","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3178","6.175451","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3179","6.175451","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3180","6.175452","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3181","6.175453","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3182","6.175453","216.58.202.130","192.168.1.2","UDP","63","443  >  52406 Len=21"
"3183","6.175656","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3184","6.175656","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3185","6.175657","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3186","6.175657","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3187","6.175657","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3188","6.175789","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3189","6.175855","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3190","6.187307","18.233.201.37","192.168.1.2","TCP","60","443  >  64382 [ACK] Seq=1 Ack=1090 Win=32640 Len=0"
"3191","6.187307","18.233.201.37","192.168.1.2","TCP","1354","443  >  64382 [ACK] Seq=1 Ack=1090 Win=32640 Len=1300 [TCP segment of a reassembled PDU]"
"3192","6.187308","18.233.201.37","192.168.1.2","TLSv1.2","60","Application Data"
"3193","6.187308","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3194","6.187309","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3195","6.187309","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3196","6.187310","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3197","6.187382","192.168.1.2","18.233.201.37","TCP","54","64382  >  443 [ACK] Seq=1090 Ack=1303 Win=64018 Len=0"
"3198","6.187526","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3199","6.187526","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3200","6.187527","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3201","6.187528","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3202","6.187633","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3203","6.189779","192.168.1.2","216.58.202.130","UDP","217","52406  >  443 Len=175"
"3204","6.197725","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3205","6.197726","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3206","6.197728","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3207","6.197728","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3208","6.197729","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3209","6.197730","216.58.202.130","192.168.1.2","UDP","110","443  >  52406 Len=68"
"3210","6.197730","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3211","6.198347","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3212","6.198357","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3213","6.198362","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3214","6.198366","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3215","6.198371","172.217.28.129","192.168.1.2","UDP","104","443  >  56548 Len=62"
"3216","6.198372","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3217","6.198376","172.217.28.129","192.168.1.2","UDP","1392","443  >  56548 Len=1350"
"3218","6.198379","172.217.28.129","192.168.1.2","UDP","122","443  >  56548 Len=80"
"3219","6.198540","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3220","6.216135","192.168.1.2","216.58.202.130","UDP","70","52406  >  443 Len=28"
"3221","6.218491","172.217.30.100","192.168.1.2","UDP","62","443  >  56544 Len=20"
"3222","6.220799","192.168.1.2","172.217.28.129","UDP","70","56548  >  443 Len=28"
"3223","6.249366","52.11.211.115","192.168.1.2","TCP","60","443  >  64383 [ACK] Seq=1 Ack=684 Win=30690 Len=0"
"3224","6.249367","52.11.211.115","192.168.1.2","TLSv1.2","568","Application Data"
"3225","6.249369","172.217.28.129","192.168.1.2","UDP","63","443  >  56548 Len=21"
"3226","6.289399","192.168.1.2","216.58.202.130","UDP","196","52406  >  443 Len=154"
"3227","6.289546","192.168.1.2","52.11.211.115","TCP","54","64383  >  443 [ACK] Seq=684 Ack=515 Win=65320 Len=0"
"3228","6.293983","216.58.202.130","192.168.1.2","UDP","63","443  >  52406 Len=21"
"3229","6.317939","216.58.202.130","192.168.1.2","UDP","624","443  >  52406 Len=582"
"3230","6.317940","216.58.202.130","192.168.1.2","UDP","61","443  >  52406 Len=19"
"3231","6.318692","192.168.1.2","216.58.202.130","UDP","87","52406  >  443 Len=45"
"3232","6.321087","192.168.1.2","192.168.1.1","DNS","78","Standard query 0xec57 A fcmatch.google.com"
"3233","6.349199","192.168.1.1","192.168.1.2","DNS","342","Standard query response 0xec57 A fcmatch.google.com A 172.217.30.78 NS ns3.google.com NS ns4.google.com NS ns2.google.com NS ns1.google.com A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"3234","6.351748","192.168.1.2","172.217.30.78","UDP","1392","54394  >  443 Len=1350"
"3235","6.352044","192.168.1.2","172.217.30.78","UDP","1057","54394  >  443 Len=1015"
"3236","6.393136","216.58.202.130","192.168.1.2","UDP","63","443  >  52406 Len=21"
"3237","6.415655","216.58.202.130","192.168.1.2","UDP","593","443  >  52406 Len=551"
"3238","6.415658","216.58.202.130","192.168.1.2","UDP","61","443  >  52406 Len=19"
"3239","6.416532","192.168.1.2","216.58.202.130","UDP","87","52406  >  443 Len=45"
"3240","6.417748","192.168.1.2","172.217.30.78","UDP","227","54394  >  443 Len=185"
"3241","6.458272","172.217.30.78","192.168.1.2","UDP","78","443  >  54394 Len=36"
"3242","6.479783","172.217.30.78","192.168.1.2","UDP","1392","443  >  54394 Len=1350"
"3243","6.479784","172.217.30.78","192.168.1.2","UDP","73","443  >  54394 Len=31"
"3244","6.480859","192.168.1.2","172.217.30.78","UDP","91","54394  >  443 Len=49"
"3245","6.499232","172.217.30.78","192.168.1.2","UDP","62","443  >  54394 Len=20"
"3246","6.508547","192.168.1.2","172.217.30.78","UDP","70","54394  >  443 Len=28"
"3247","6.520432","216.58.202.130","192.168.1.2","UDP","63","443  >  52406 Len=21"
"3248","6.589412","172.217.30.78","192.168.1.2","UDP","62","443  >  54394 Len=20"
"3249","6.589412","172.217.30.78","192.168.1.2","UDP","826","443  >  54394 Len=784"
"3250","6.589412","172.217.30.78","192.168.1.2","UDP","60","443  >  54394 Len=18"
"3251","6.589705","192.168.1.2","172.217.30.78","UDP","70","54394  >  443 Len=28"
"3252","6.590257","192.168.1.2","172.217.30.78","UDP","81","54394  >  443 Len=39"
"3253","6.591721","192.168.1.2","192.168.1.1","DNS","79","Standard query 0x71a0 A fcmatch.youtube.com"
"3254","6.616874","192.168.1.1","192.168.1.2","DNS","350","Standard query response 0x71a0 A fcmatch.youtube.com A 172.217.29.238 NS ns3.google.com NS ns1.google.com NS ns2.google.com NS ns4.google.com A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"3255","6.618403","192.168.1.2","172.217.29.238","UDP","1392","60459  >  443 Len=1350"
"3256","6.618623","192.168.1.2","172.217.29.238","UDP","1125","60459  >  443 Len=1083"
"3257","6.620494","192.168.1.2","216.58.202.206","UDP","765","56286  >  443 Len=723"
"3258","6.636824","192.168.1.2","187.19.145.48","UDP","831","52409  >  443 Len=789"
"3259","6.641076","192.168.1.2","216.58.202.130","UDP","624","52406  >  443 Len=582"
"3260","6.641499","192.168.1.2","216.58.202.130","UDP","1392","52406  >  443 Len=1350"
"3261","6.641532","192.168.1.2","216.58.202.130","UDP","833","52406  >  443 Len=791"
"3262","6.657779","187.19.145.48","192.168.1.2","UDP","64","443  >  52409 Len=22"
"3263","6.657779","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"3264","6.657779","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"3265","6.657780","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"3266","6.657781","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
